Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
KRONES AG - NET CASH FLOW-OPERATING ACTIVS,DE0006335003(WC04860),E,189020,175801,83057,97449,139465,177323,255440,178297,201703,9453,329080,109422,324661
KRONES AG - INCREASE/DECREASE OTH ACCURALS,DE0006335003(WC04829),E,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KRUK - NET CASH FLOW-OPERATING ACTIVS,PLKRK0000010(WC04860),PZ,-22182,47679,-51785,-365457,-102792,-87083,-109701,-2847,-691166,-295023,-497926,-2535,655245
KRUK - INCREASE/DECREASE OTH ACCURALS,PLKRK0000010(WC04829),PZ,97,-402,-1046,-74,-582,-70,NA,NA,NA,NA,NA,NA,NA
KUKA AG - NET CASH FLOW-OPERATING ACTIVS,DE0006204407(WC04860),E,-61200,4800,-24800,36400,117900,221000,223800,167500,-8900,96000,330800,221700,84800
KUKA AG - INCREASE/DECREASE OTH ACCURALS,DE0006204407(WC04829),E,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
KUNGSLEDEN AB - NET CASH FLOW-OPERATING ACTIVS,SE0000549412(WC04860),SK,836500,-556800,278200,-1419100,559000,-4648400,218000,-527000,1011000,855000,1127000,1257000,1125000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
KVAERNER - NET CASH FLOW-OPERATING ACTIVS,NO0010605371(WC04860),NK,-2162000,1230000,-645000,1069000,-793000,552000,147000,1130000,1701000,-129000,703000,-140000,NA
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
KWS SAAT SE - NET CASH FLOW-OPERATING ACTIVS,DE0007074007(WC04860),E,74580,81958,27381,101213,104161,84578,61018,48119,125864,122354,98062,-342201,537759
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
L'AIR LIQUIDE - NET CASH FLOW-OPERATING ACTIVS,FR0000120073(WC04860),E,2292900,2451800,2419900,2425800,2708500,2802700,2829600,2832400,3696500,4254000,4554400,4452000,4918600
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
L'OREAL SA - NET CASH FLOW-OPERATING ACTIVS,FR0000120321(WC04860),E,2597100,3224600,3303600,2904200,3532300,3750200,3864100,4203100,4704600,5158500,5291900,6262800,6453300
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LA DORIA SPA - NET CASH FLOW-OPERATING ACTIVS,IT0001055521(WC04860),E,-19179,56563,20336,41557,16901,22256,51779,54966,51492,35132,41245,32255,35438
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LA FRANCAISE DES - NET CASH FLOW-OPERATING ACTIVS,FR0013451333(WC04860),E,NA,NA,NA,NA,NA,NA,NA,NA,-77500,292500,245400,203700,685900
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LAGARDERE SA - NET CASH FLOW-OPERATING ACTIVS,FR0000130213(WC04860),E,198000,552000,531000,352000,379000,335000,210000,524000,445000,332000,398000,851000,79000
LAGARDERE SA - INCREASE/DECREASE OTH ACCURALS,FR0000130213(WC04829),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9000,-4000
LAMDA DEVELOPMENT - NET CASH FLOW-OPERATING ACTIVS,GRS245213004(WC04860),E,26470,-15406,5314,10807,912,2012,6612,400,1644,30766,-1388,9490,-42201
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LANXESS AG - NET CASH FLOW-OPERATING ACTIVS,DE0005470405(WC04860),E,478000,549000,361000,582000,735000,524000,674000,616000,626000,840000,524000,603000,661000
LANXESS AG - INCREASE/DECREASE OTH ACCURALS,DE0005470405(WC04829),E,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LAR ESPANA REAL - NET CASH FLOW-OPERATING ACTIVS,ES0105015012(WC04860),E,NA,NA,NA,NA,NA,NA,2807,22674,20670,45223,22184,16700,5653
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LATECOERE SA - NET CASH FLOW-OPERATING ACTIVS,FR0000032278(WC04860),E,68274,-4333,20302,2565,55643,-622,30147,-13963,20106,46078,-26809,17623,-16333
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
INVESTMENT AB LATOUR - NET CASH FLOW-OPERATING ACTIVS,SE0010100958(WC04860),SK,831000,951000,715000,680000,1286000,1177000,1042000,1320000,2182000,1732000,2118000,2975000,3020000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LABORATORIOS FARMA - NET CASH FLOW-OPERATING ACTIVS,ES0157261019(WC04860),E,14049,13871,22678,15003,20955,30123,23367,30168,46034,18071,8449,-9086,46581
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LEG IMMOBILIEN SE - NET CASH FLOW-OPERATING ACTIVS,DE000LEG1110(WC04860),E,NA,NA,112410,77286,103600,102100,146900,166900,207000,269600,288600,318200,326100
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LEGRAND S.A. - NET CASH FLOW-OPERATING ACTIVS,FR0010307819(WC04860),E,577500,726300,749400,646200,739200,691900,726400,796200,831800,863700,925300,1239400,1161900
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LEHTO GROUP - NET CASH FLOW-OPERATING ACTIVS,FI4000081138(WC04860),E,NA,NA,NA,NA,7506,5043,-8118,21347,8320,-2776,-18312,-11098,93895
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LENZING AG - NET CASH FLOW-OPERATING ACTIVS,AT0000644505(WC04860),E,50355,250945,293997,309669,206977,84687,218814,215580,473374,271105,280035,244615,48946
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LEOVEGAS AB - NET CASH FLOW-OPERATING ACTIVS,SE0008091904(WC04860),SK,NA,NA,NA,NA,NA,5382,41170,59665,257054,328839,375475,392076,723985
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LEONARDO SPA - NET CASH FLOW-OPERATING ACTIVS,IT0003856405(WC04860),E,1419000,1028000,1296000,532000,841000,366000,179000,336000,825000,722000,687000,639000,275000
LEONARDO SPA - INCREASE/DECREASE OTH ACCURALS,IT0003856405(WC04829),E,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
LEONI AG - NET CASH FLOW-OPERATING ACTIVS,DE0005408884(WC04860),E,132726,88783,142297,246105,211710,187442,180858,228033,162645,229333,137835,-46636,6274
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LEROY SEAFOOD GROUP - NET CASH FLOW-OPERATING ACTIVS,NO0003096208(WC04860),NK,209675,990811,1488896,820266,489987,1302658,1605658,827721,2889432,3873675,3053995,3162682,2421153
LEROY SEAFOOD GROUP - INCREASE/DECREASE OTH ACCURALS,NO0003096208(WC04829),NK,122062,59452,11670,-29211,-93811,5520,79999,95357,-37280,-33741,54298,-43080,-44661
LIFCO AB (PUBL) - NET CASH FLOW-OPERATING ACTIVS,SE0015949201(WC04860),SK,NA,432703,359872,507639,609382,558297,586000,948000,1084000,1326000,1533000,1990000,2812000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LINDAB INTER - NET CASH FLOW-OPERATING ACTIVS,SE0001852419(WC04860),SK,673000,719000,391000,345000,222000,620000,278000,460000,499000,410000,593000,1017000,1129000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LINK - NET CASH FLOW-OPERATING ACTIVS,NO0010894231(WC04860),NK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20881,47451,120447
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LISI - NET CASH FLOW-OPERATING ACTIVS,FR0000050353(WC04860),E,74111,99730,105322,72287,117318,111502,135327,151388,192394,186323,188146,219019,176631
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LNA SANTE SA - NET CASH FLOW-OPERATING ACTIVS,FR0004170017(WC04860),E,8214,19833,29565,7713,-9666,17839,-332,12496,24902,54121,42176,100582,128409
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
CIA DE DISTRIBUC - NET CASH FLOW-OPERATING ACTIVS,ES0105027009(WC04860),E,NA,NA,NA,139554,113144,345585,181459,230911,388637,4236,347539,346819,830104
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LOGWIN AG SA - NET CASH FLOW-OPERATING ACTIVS,LU1618151879(WC04860),E,15159,9208,25094,20830,24784,21518,16201,29993,32809,31642,47439,65438,67744
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LOOMIS AB - NET CASH FLOW-OPERATING ACTIVS,SE0014504817(WC04860),SK,639700,1333000,1271000,1203000,1239000,1302000,1819000,2118000,2665000,2313000,2835000,3363000,2993000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LPKF LASER & ELECTRO - NET CASH FLOW-OPERATING ACTIVS,DE0006450000(WC04860),E,6068,11118,13297,2653,16473,33500,1016,9403,4837,8629,10652,47563,3712
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LPP SA - NET CASH FLOW-OPERATING ACTIVS,PLLPP0000011(WC04860),PZ,178678,295753,178007,236237,463927,497617,479419,236041,696760,881740,1200670,NA,1712837
LPP SA - INCREASE/DECREASE OTH ACCURALS,PLLPP0000011(WC04829),PZ,238,-2159,2249,-1523,3826,15,-1137,-45370,-5927,29987,10013,NA,-9897
L E LUNDBERGFORET - NET CASH FLOW-OPERATING ACTIVS,SE0000108847(WC04860),SK,3403000,4127000,2914000,3338000,3730000,3970000,4289000,4881000,4380000,5070000,5061000,6189000,4143000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LUNDIN ENERGY - NET CASH FLOW-OPERATING ACTIVS,SE0000825820(WC04860),SK,3964964,3693872,3996258,5768079,5511053,5957256,4422536,2635810,6675244,11005585,15004367,13057315,13926360
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LVMH MOET HENNESSY - NET CASH FLOW-OPERATING ACTIVS,FR0000121014(WC04860),E,2278000,2934000,4049000,3907000,4176000,4621000,4676000,5638000,6245000,7043000,8508000,11656000,10909000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MAGSEIS FAIR - NET CASH FLOW-OPERATING ACTIVS,NO0010663669(WC04860),NK,NA,NA,1396,-15468,-22786,-54123,36389,-32349,-29773,187981,107395,1231915,161615
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MAGYAR TELEKOM - NET CASH FLOW-OPERATING ACTIVS,HU0000073507(WC04860),HF,210289000,193795000,164670000,168781000,145227000,131612000,145495000,156298000,154825000,157388000,159098000,162368000,185955000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MAHA ENERGY AB - NET CASH FLOW-OPERATING ACTIVS,SE0008374383(WC04860),SK,NA,NA,NA,NA,NA,NA,-6257,-10997,-25683,-10962,160173,273084,173022
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MAIRE TECNIMONT SPA - NET CASH FLOW-OPERATING ACTIVS,IT0004931058(WC04860),E,110470,26417,-62401,-183618,-133325,-193583,3173,289833,163187,208535,-23608,-17031,-20587
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MAISONS DU MONDE SAS - NET CASH FLOW-OPERATING ACTIVS,FR0013153541(WC04860),E,NA,NA,NA,NA,NA,38900,45200,112100,29168,147352,49721,243549,205750
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MANITOU BF SA - NET CASH FLOW-OPERATING ACTIVS,FR0000038606(WC04860),E,32688,188964,91281,7799,-5753,30867,3299,80187,73412,39862,174,66637,221552
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MAPFRE SA - NET CASH FLOW-OPERATING ACTIVS,ES0124244E34(WC04860),E,1193810,459420,1739420,1820380,2388360,1552130,1426340,890880,1316150,1545150,1512320,1085520,359100
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MAREL FOOD - NET CASH FLOW-OPERATING ACTIVS,IS0000000388(WC04860),IK,1915249,4560131,12833941,7095923,7994638,10381085,13219698,13627108,18127608,23528593,21132663,19519532,28309168
MAREL FOOD - INCREASE/DECREASE OTH ACCURALS,IS0000000388(WC04829),IK,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
MARFIN INVESTMENT - NET CASH FLOW-OPERATING ACTIVS,GRS314003005(WC04860),E,80196,-120054,-109355,-186743,-89432,-13174,-51137,68572,32897,16325,40824,69838,35813
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MARR SPA - NET CASH FLOW-OPERATING ACTIVS,IT0003428445(WC04860),E,11878,26751,35164,36203,34909,22468,65354,62694,88497,66613,57181,78387,30783
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MATAS A/S - NET CASH FLOW-OPERATING ACTIVS,DK0060497295(WC04860),DK,NA,NA,264800,249500,486200,391500,350000,422300,566900,482600,383600,451400,446800
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MATERIALISE - NET CASH FLOW-OPERATING ACTIVS,US57667T1007(WC04860),U$,NA,NA,NA,NA,7112,11208,5616,1984,8693,10494,31754,29191,31790
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
ETABLISSEMENTS - NET CASH FLOW-OPERATING ACTIVS,FR0000051070(WC04860),E,204213,52565,70293,452955,318116,309279,364393,-27433,70298,140738,151675,130203,92637
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MAYR-MELNHOF KARTON - NET CASH FLOW-OPERATING ACTIVS,AT0000938204(WC04860),E,181918,207390,143487,196504,164560,140104,162434,202902,217207,213609,245923,325007,312446
MAYR-MELNHOF KARTON - INCREASE/DECREASE OTH ACCURALS,AT0000938204(WC04829),E,NA,NA,NA,NA,NA,5836,1246,3110,-1735,12991,2080,-2844,15148
MBANK - NET CASH FLOW-OPERATING ACTIVS,PLBRE0000012(WC04860),PZ,3021136,-697890,3358441,4634842,29160,-4112993,2268134,3288425,2594074,1088077,598682,2839619,-8805030
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MBB SE - NET CASH FLOW-OPERATING ACTIVS,DE000A0ETBQ4(WC04860),E,5997,-174,5993,5774,18293,11458,13081,20398,30551,2040,21804,66319,53234
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MCKESSON EUROPE AG - NET CASH FLOW-OPERATING ACTIVS,DE000CLS1001(WC04860),E,412665,507000,556300,438500,319600,306800,115300,-75500,250500,356600,224900,314000,274700
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
MEDIASET ESPANA - NET CASH FLOW-OPERATING ACTIVS,ES0152503035(WC04860),E,517044,235737,368952,330386,271287,211947,327120,395254,449356,427402,365136,360548,321586
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MEDICOVER AB - NET CASH FLOW-OPERATING ACTIVS,SE0009778848(WC04860),SK,NA,NA,NA,NA,NA,NA,176625,242653,201659,438131,432125,794233,1478501
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MEDIOBANCA - NET CASH FLOW-OPERATING ACTIVS,IT0000062957(WC04860),E,1508822,-221866,1572115,2355680,545543,-489446,1406715,424688,413264,882763,-448130,811780,288754
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MEKONOMEN AB - NET CASH FLOW-OPERATING ACTIVS,SE0002110064(WC04860),SK,209000,289000,358000,259000,518000,557000,413000,439000,544000,496000,331000,1142000,1625000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MELEXIS NV - NET CASH FLOW-OPERATING ACTIVS,BE0165385973(WC04860),E,28360,20572,46185,59401,56676,71514,95476,115359,108123,113408,99729,94491,95817
MELEXIS NV - INCREASE/DECREASE OTH ACCURALS,BE0165385973(WC04829),E,3019,1675,2589,5549,2904,5370,6903,6505,29619,25613,-214,141,1239
MELIA HOTELS - NET CASH FLOW-OPERATING ACTIVS,ES0176252718(WC04860),E,151017,27295,34412,109919,74744,32592,107515,206624,220155,264521,376917,354534,-279130
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MENTICE AB - NET CASH FLOW-OPERATING ACTIVS,SE0012673291(WC04860),SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,15731,16005,-37282,30534
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MERCIALYS - NET CASH FLOW-OPERATING ACTIVS,FR0010241638(WC04860),E,105940,112078,117320,125409,153923,64968,89504,109774,123481,139318,140568,134333,124439
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MERCK KGAA - NET CASH FLOW-OPERATING ACTIVS,DE0006599905(WC04860),E,1024000,1371300,1782600,1271200,2472200,2225500,2705500,2195200,2510000,2696000,2219000,2856000,3477000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MERLIN PROPERTIES - NET CASH FLOW-OPERATING ACTIVS,ES0105025003(WC04860),E,NA,NA,NA,NA,NA,6439,27928,67299,-81466,695830,254437,294861,134660
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MERSEN SA - NET CASH FLOW-OPERATING ACTIVS,FR0000039620(WC04860),E,51300,84800,87900,52700,89500,66800,55700,37300,72300,56200,83200,115200,125300
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
METRO AG - NET CASH FLOW-OPERATING ACTIVS,DE000BFB0019(WC04860),E,NA,NA,NA,NA,NA,NA,766000,1018000,976000,875000,795000,917000,1540000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
METROVACESA SA - NET CASH FLOW-OPERATING ACTIVS,ES0105122024(WC04860),E,NA,NA,NA,NA,NA,NA,NA,-62225,20913,-26643,34505,-28042,-78455
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
METSA BOARD OYJ - NET CASH FLOW-OPERATING ACTIVS,FI0009000665(WC04860),E,-97000,81000,-69000,83000,-1500,82200,198200,246700,77000,236300,150900,200500,307700
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
METSO OUTOTEC - NET CASH FLOW-OPERATING ACTIVS,FI0009014575(WC04860),E,106700,-28900,87400,247100,77100,-42100,19900,69500,-84600,28500,59300,52800,485000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MIDSONA - NET CASH FLOW-OPERATING ACTIVS,SE0000565228(WC04860),SK,44000,15000,27000,41000,48000,88000,56000,87000,69000,152000,212000,198000,283000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
MIPS - NET CASH FLOW-OPERATING ACTIVS,SE0009216278(WC04860),SK,NA,NA,NA,NA,NA,NA,-13086,3065,15969,11137,69083,63224,116000
MIPS - INCREASE/DECREASE OTH ACCURALS,SE0009216278(WC04829),SK,NA,NA,NA,NA,NA,NA,2346,4422,1181,0,NA,NA,NA
MIQUEL Y COSTAS - NET CASH FLOW-OPERATING ACTIVS,ES0164180012(WC04860),E,31185,25022,37859,33127,39473,27926,32159,37096,39857,51982,30399,43735,72887
MIQUEL Y COSTAS - INCREASE/DECREASE OTH ACCURALS,ES0164180012(WC04829),E,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
MISSION PROD - NET CASH FLOW-OPERATING ACTIVS,US60510V1089(WC04860),U$,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32669,92634,78900
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MITHRA PHARMA - NET CASH FLOW-OPERATING ACTIVS,BE0974283153(WC04860),E,NA,NA,NA,NA,708,340,-899,-18671,-24950,-36192,82,-50147,-83528
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MLP SE - NET CASH FLOW-OPERATING ACTIVS,DE0006569908(WC04860),E,80997,77334,90958,53829,22429,67610,32332,58775,144690,127552,141238,191597,408075
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MODERN TIMES GRP MTG - NET CASH FLOW-OPERATING ACTIVS,SE0000412371(WC04860),SK,1986000,1546000,1533000,1797000,1916000,1220000,1194000,587000,1720000,609000,825000,-628000,270000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MOL MAGYAR - NET CASH FLOW-OPERATING ACTIVS,HU0000153937(WC04860),HF,359318000,383597000,338346000,345327000,397555000,597187000,391075000,579432000,469897000,547468000,599061000,708497000,575556000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MONCLER SPA - NET CASH FLOW-OPERATING ACTIVS,IT0004965148(WC04860),E,NA,NA,62109,58739,88552,90414,141695,181887,277451,314112,465831,588555,406450
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MONETA MONEY - NET CASH FLOW-OPERATING ACTIVS,CZ0008040318(WC04860),CK,NA,NA,NA,NA,NA,6379000,-2174000,6247000,4836000,4432000,4395000,5933000,6106000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MONTEA NV - NET CASH FLOW-OPERATING ACTIVS,BE0003853703(WC04860),E,12745,8225,12935,10560,17275,23080,18446,27206,24088,63797,56479,64900,69262
MONTEA NV - INCREASE/DECREASE OTH ACCURALS,BE0003853703(WC04829),E,NA,NA,2590,677,481,1165,1802,1347,149,4717,3277,1714,732
MORPHOSYS AG - NET CASH FLOW-OPERATING ACTIVS,DE0006632003(WC04860),E,28648,-979,2532,27070,1790,89138,-14218,-22051,-44609,-38188,-33268,-81060,34299
MORPHOSYS AG - INCREASE/DECREASE OTH ACCURALS,DE0006632003(WC04829),E,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOTA-ENGIL SGPS SA - NET CASH FLOW-OPERATING ACTIVS,PTMEN0AE0005(WC04860),E,212881,238166,174242,195430,241146,32988,106590,195641,178081,237968,111936,-31548,100493
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MOTOR OIL SA - NET CASH FLOW-OPERATING ACTIVS,GRS426003000(WC04860),E,276316,276082,256847,-238761,314197,170012,164320,282074,467078,306932,337034,492302,-126151
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MOWI ASA - NET CASH FLOW-OPERATING ACTIVS,NO0003054108(WC04860),NK,981000,1976500,2250000,2428100,1250600,1491700,3532400,1736100,6197788,5672722,5608240,6797872,4731495
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MT HOEJGAARD - NET CASH FLOW-OPERATING ACTIVS,DK0010255975(WC04860),DK,305800,274400,-166600,-141600,-69400,19700,2900,2500,7300,3200,-17100,123200,136600
MT HOEJGAARD - INCREASE/DECREASE OTH ACCURALS,DK0010255975(WC04829),DK,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
MTU AERO ENGINES AG - NET CASH FLOW-OPERATING ACTIVS,DE000A0D9PT0(WC04860),E,405800,252700,251300,287900,229800,192600,204800,296200,358000,482500,594700,831700,386000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MUENCHENER RUECK - NET CASH FLOW-OPERATING ACTIVS,DE0008430026(WC04860),E,8428000,8654000,8836000,6075000,5535000,2187000,7527000,4327000,3132000,1833000,2998000,9493000,7219000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MULTICONSULT - NET CASH FLOW-OPERATING ACTIVS,NO0010734338(WC04860),NK,NA,NA,NA,NA,108080,173718,149717,206170,90166,65956,207894,199640,627178
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MULTITUD - NET CASH FLOW-OPERATING ACTIVS,FI4000106299(WC04860),E,NA,NA,9992,5302,13340,-8176,-9902,-32690,23733,33324,-40363,20070,140360
MULTITUD - INCREASE/DECREASE OTH ACCURALS,FI4000106299(WC04829),E,NA,NA,NA,NA,NA,NA,NA,-28123,NA,NA,NA,NA,NA
MUNTERS GROUP AB - NET CASH FLOW-OPERATING ACTIVS,SE0009806607(WC04860),SK,NA,NA,NA,NA,NA,NA,38000,314000,277000,235000,441000,669000,977000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MUSTI GROUP - NET CASH FLOW-OPERATING ACTIVS,FI4000410758(WC04860),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31956,36521
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MVV ENERGIE AG - NET CASH FLOW-OPERATING ACTIVS,DE000A0H52F5(WC04860),E,261941,182711,279225,321683,218651,308325,353804,189564,209985,418815,281785,185659,337748
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MYCRONIC AB (PUBL) - NET CASH FLOW-OPERATING ACTIVS,SE0000375115(WC04860),SK,-105803,81576,120936,-15424,69939,-47222,417597,661421,461854,983755,702370,545000,1126000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
MYTILINEOS HOLDING - NET CASH FLOW-OPERATING ACTIVS,GRS393503008(WC04860),E,69817,65238,133926,132359,9659,163215,176220,-83188,49603,218696,175215,254453,252542
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
METROPOLE TELEVISION - NET CASH FLOW-OPERATING ACTIVS,FR0000053225(WC04860),E,225900,252500,319500,195600,241200,283200,202400,157300,269800,221700,270800,278700,249000
METROPOLE TELEVISION - INCREASE/DECREASE OTH ACCURALS,FR0000053225(WC04829),E,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
NAGARRO SE - NET CASH FLOW-OPERATING ACTIVS,DE000A3H2200(WC04860),E,NA,NA,NA,NA,NA,NA,NA,NA,NA,5209,8478,40769,69570
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
