Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
HOLDING COMPANY - TOTAL DEBT % TOTAL CAPITAL/STD,GRS518003009(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.01,0
IREN SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0003027817(WC08221),NA,54.37,58.08,57.96,63.48,60.34,57.4,58.1,57.79,58.49,55.17,56.3,56.75,59.07
IRISH RESID - TOTAL DEBT % TOTAL CAPITAL/STD,IE00BJ34P519(WC08221),NA,NA,NA,NA,NA,NA,98.26,38.35,8.71,31.13,32.74,33.2,40.89,39.48
IRRAS AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0008321202(WC08221),NA,NA,NA,NA,NA,NA,NA,0,99.56,0,0,0,4.4,2.15
ISS AS - TOTAL DEBT % TOTAL CAPITAL/STD,DK0060542181(WC08221),NA,90.19,93.91,92.81,94.22,85.5,85.99,55.67,51.94,52.42,56.13,58.61,58.25,74.02
ITAB SHOP CONCEPT - TOTAL DEBT % TOTAL CAPITAL/STD,SE0015962097(WC08221),NA,70.07,64.79,68.91,65.9,52.41,49.34,43.52,38.75,56.44,57.34,57.86,59.74,56.86
ITALGAS SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0005211237(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,NA,77.28,75.85,75.17,72.59,73.18
ITALMOBILIARE SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0005253205(WC08221),NA,43.71,41.79,40.66,40.93,42.46,40.08,41.47,5.73,9.08,6.85,12.47,10.71,8.45
JACQUET METALS SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000033904(WC08221),NA,37.5,44.51,45.34,37.56,31.34,35.53,43.31,50.85,48.59,46.53,47.21,55.13,57.8
JAMES RIVER - TOTAL DEBT % TOTAL CAPITAL/STD,BMG5005R1079(WC08221),NA,NA,NA,NA,NA,15.06,18.77,21.85,22.02,21.72,22.56,23.87,25.2,31.53
JASTRZEBSKA SP - TOTAL DEBT % TOTAL CAPITAL/STD,PLJSW0000015(WC08221),NA,3.72,8.9,1.8,5.04,3.2,3.83,18.28,30.7,30.14,13.72,3.02,9.9,26.52
JAZZTEL PLC - TOTAL DEBT % TOTAL CAPITAL/STD,GB00B5TMSP21(WC08221),NA,85.09,55.42,56.75,47.74,43.42,43.71,55.58,NA,NA,NA,NA,0,0
JCDECAUX SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000077919(WC08221),NA,28.81,26.83,20.2,15,17.39,26.02,24.75,26.23,37.94,37.93,37.34,72.76,81.25
JDE PEET'S NV - TOTAL DEBT % TOTAL CAPITAL/STD,NL0014332678(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.66,36.62,43.63,34.66
JENOPTIK AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE000A2NB601(WC08221),NA,41.31,41.71,33.97,29.05,26.72,24.07,29.52,22.74,20.73,19.44,16.89,19.58,28.09
JERONIMO MARTINS SA - TOTAL DEBT % TOTAL CAPITAL/STD,PTJMT0AE0001(WC08221),NA,52.92,45.23,42.97,34.22,32.3,29.61,30.37,29.23,14.57,21.07,24.07,58.3,55.34
JM AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0000806994(WC08221),NA,30.92,25.82,16.44,15.74,15.82,15.59,18.23,22.92,12.7,24.22,43.49,48.38,50.2
JOHN MATTSON FASTI - TOTAL DEBT % TOTAL CAPITAL/STD,SE0012481364(WC08221),NA,NA,NA,NA,NA,NA,NA,2.73,2.11,0,0,47.36,41.08,46.3
JOST WERKE AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE000JST4000(WC08221),NA,NA,NA,NA,NA,NA,NA,154.1,157.15,175.21,45.92,37.49,36.58,54.56
JUMBO SA - TOTAL DEBT % TOTAL CAPITAL/STD,GRS282183003(WC08221),NA,29.43,34.09,25.82,22.94,20.61,22.3,21.32,18.96,15.83,16.26,14.54,21.87,21.76
JUNGHEINRICH AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0006219934(WC08221),NA,31.29,40.38,35.38,32.63,60.03,57.86,58.66,57.52,56.97,58.65,61.24,62.94,62.62
JUST EAT TAKEAWAY - TOTAL DEBT % TOTAL CAPITAL/STD,NL0012015705(WC08221),NA,NA,NA,NA,NA,NA,0,0,10.44,0,0,51.91,19.25,6.28
JUVENTUS FC - TOTAL DEBT % TOTAL CAPITAL/STD,IT0000336518(WC08221),NA,15.51,14.02,26.34,104.16,67.09,77.73,83.21,81.44,81.3,76.58,82.04,90.38,56.69
JYSKE BANK A/S - TOTAL DEBT % TOTAL CAPITAL/STD,DK0010307958(WC08221),NA,87.57,86.55,86.89,88.41,86.1,83.39,91.77,91.5,91.85,92.04,92.4,93.08,93.24
K&S AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE000KSAG888(WC08221),NA,13.42,37.69,22.88,19.99,26.69,39.9,28.07,26.44,35.76,42.07,44.21,46.11,62.05
K-FAST HOLD - TOTAL DEBT % TOTAL CAPITAL/STD,SE0016101679(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,67.98,66.27,58.86,67.03,54.16,54.52
KABEL DEUTSCHLAND - TOTAL DEBT % TOTAL CAPITAL/STD,DE000KD88880(WC08221),NA,189.16,168.59,204.62,241.65,223.73,175.62,209.3,185.46,174.28,157.06,145.83,149.48,121.05
KAMBI GROUP PLC - TOTAL DEBT % TOTAL CAPITAL/STD,MT0000780107(WC08221),NA,NA,NA,NA,NA,NA,91.76,21.46,18.25,15.47,13.79,11.15,17.32,11.88
KAPSCH TRAFFICCOM AG - TOTAL DEBT % TOTAL CAPITAL/STD,AT000KAPSCH9(WC08221),NA,17.33,30.63,10.29,33.67,33.23,34.01,42.27,38.61,31.71,46.22,42.28,39.55,62.15
KARNOV - TOTAL DEBT % TOTAL CAPITAL/STD,SE0012323715(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,NA,55.74,54.52,69.78,40.23,45.51
KARO PHARMA AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0007464888(WC08221),NA,1.41,0.99,0.4,0.2,0,NA,NA,32.91,56.08,58.8,44.57,43.47,50.91
KAUFMAN & BROAD SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0004007813(WC08221),NA,80.88,81.49,75.29,65.86,61.16,55.86,40.27,38.41,58.02,54.11,43.71,35.1,38.49
KBC ANCORA - TOTAL DEBT % TOTAL CAPITAL/STD,BE0003867844(WC08221),NA,14.76,22.95,24.12,22.95,24.13,22.16,16.43,15.36,16.18,12.11,12.07,11.11,10.89
KBC GROUP NV - TOTAL DEBT % TOTAL CAPITAL/STD,BE0003565737(WC08221),NA,85.7,81.41,74.88,75.39,74.87,73.2,71.5,72.7,76.12,74.8,72.06,68.7,74.55
KEMIRA OYJ - TOTAL DEBT % TOTAL CAPITAL/STD,FI0009004824(WC08221),NA,54.49,42.82,31.48,33.85,33.58,33.16,34.22,39.94,40.57,42.32,42.43,43.67,43.26
KENDRION NV - TOTAL DEBT % TOTAL CAPITAL/STD,NL0000852531(WC08221),NA,47.85,16.22,11.01,27.66,23.23,33.32,37.67,31.82,27.16,25.62,33.25,21.12,36.36
KENMARE RESOURCES - TOTAL DEBT % TOTAL CAPITAL/STD,IE00BDC5DG00(WC08221),NA,60.17,61.74,42.22,39.92,35.01,34.94,37.5,40.5,11.71,11.44,8.96,6.83,14.21
KERING - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000121485(WC08221),NA,39.13,33.54,31.9,28.47,27.44,30.31,32.73,33.39,31.18,29.11,28.08,47.43,44.57
KERNEL HOLDI - TOTAL DEBT % TOTAL CAPITAL/STD,LU0327357389(WC08221),NA,37.04,45.59,36.68,29.48,36.57,35.18,42.1,34.34,25.48,35.56,38.44,35.82,47.02
KERRY GROUP PLC - TOTAL DEBT % TOTAL CAPITAL/STD,IE0004906560(WC08221),NA,53.41,51.55,44.18,46.14,42.39,40.25,41.31,42.35,39.96,32.77,34.59,36.79,35.75
KESKO OYJ - TOTAL DEBT % TOTAL CAPITAL/STD,FI0009000202(WC08221),NA,18.79,17.49,17.42,14.95,21.6,19.07,18.05,16.38,19.49,19.3,15.76,58.66,54.44
KGHM POLSKA MIEDZ - TOTAL DEBT % TOTAL CAPITAL/STD,PLKGHM000017(WC08221),NA,2.58,3.11,1.78,1.26,11.63,11.33,15.85,25.58,33.73,28.69,29.25,28.04,25.81
KID ASA - TOTAL DEBT % TOTAL CAPITAL/STD,NO0010743545(WC08221),NA,NA,NA,NA,78.54,62.04,53.04,48.3,35.75,34.47,29.81,28.33,56.22,53.1
KINDRED GROUP - TOTAL DEBT % TOTAL CAPITAL/STD,SE0007871645(WC08221),NA,39.57,14.85,4.63,0,7.03,0,0,21.02,18.32,39.61,39.95,55.38,30.47
KINEPOLIS GROUP - TOTAL DEBT % TOTAL CAPITAL/STD,BE0974274061(WC08221),NA,55.54,45.28,33.65,41.37,52.36,50.75,56.5,64.42,58.79,67.45,64.49,80.65,87.7
KINGSPAN GROUP PLC - TOTAL DEBT % TOTAL CAPITAL/STD,IE0004927939(WC08221),NA,41.09,28.47,25.47,30.87,28.23,25.83,25.05,30.57,32.19,29.71,36.32,31.47,41.49
KINNEVIK - TOTAL DEBT % TOTAL CAPITAL/STD,SE0015810247(WC08221),NA,27.57,16.44,11.6,10.06,1.96,1.8,1.47,1.47,2.17,3.03,4.6,6.14,2.52
KION GROUP AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE000KGX8881(WC08221),NA,NA,105.32,110.65,112.63,82.57,57.5,54.72,51.6,64.8,55.59,60.06,60.36,53.77
KITRON ASA - TOTAL DEBT % TOTAL CAPITAL/STD,NO0003079709(WC08221),NA,43.72,34.09,38.57,40.69,39.6,40.08,40.46,37.91,37.46,34.66,38.98,57.21,50.69
KLEPIERRE SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000121964(WC08221),NA,69.82,68.11,67.52,69.72,67.5,68.55,60.87,57.28,42.49,42.53,41.72,44.31,48.7
KLOECKNER & CO SE - TOTAL DEBT % TOTAL CAPITAL/STD,DE000KC01000(WC08221),NA,44.49,37.39,45.1,43.95,38.52,38.66,35.35,32.87,33.24,28.48,28.89,34.57,33.29
KNORR BREMSE AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE000KBX1006(WC08221),NA,23.42,23.9,12.8,13.05,11.78,10.55,8.99,8.47,7.56,7.63,57.23,57.13,60.67
KNOWIT AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0000421273(WC08221),NA,37.14,27.94,29.77,22.02,22.44,28.56,20.35,13.44,7.28,4.65,2.94,14.09,26.56
COPENHAGEN AI - TOTAL DEBT % TOTAL CAPITAL/STD,DK0010201102(WC08221),NA,49.37,52.24,52.39,57.28,51.75,59.17,62.46,64.68,65.61,65.31,69.95,72.02,78.29
KOENIG & BAUER AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0007193500(WC08221),NA,24.42,19.87,17.68,20.73,9.8,13.35,12.48,10,11.22,10.92,15.2,34.11,38.06
KOJAMO OY - TOTAL DEBT % TOTAL CAPITAL/STD,FI4000312251(WC08221),NA,NA,NA,NA,NA,NA,NA,53.95,46.22,53.31,52.83,51.32,46.39,47.99
"KOMERCNI BANKA, A.S. - TOTAL DEBT % TOTAL CAPITAL/STD",CZ0008019106(WC08221),NA,39.58,38.43,40.83,43.02,36.78,42.75,43.4,38.86,39.06,47.68,48.52,48.61,44.28
KONE CORPORATION - TOTAL DEBT % TOTAL CAPITAL/STD,FI0009013403(WC08221),NA,22.21,8.41,4.16,4.54,1.73,2.18,2.06,1.7,7.24,7.18,6.43,14.56,13.62
KONECRANES ABP - TOTAL DEBT % TOTAL CAPITAL/STD,FI0009005870(WC08221),NA,22.21,13.86,15.41,40.04,41.62,41.86,35.54,38.39,42.08,37.23,37.68,45.34,48.34
KONGSBERG AUTOMOTIV - TOTAL DEBT % TOTAL CAPITAL/STD,NO0003033102(WC08221),NA,84.14,68.71,69.68,68.26,66.38,61.14,56.36,55.57,53.33,57.49,51.53,57.74,60.55
KONGSBERG GRUPPEN - TOTAL DEBT % TOTAL CAPITAL/STD,NO0003043309(WC08221),NA,47.62,18.2,14.79,13.99,17.28,16.73,12.2,12.38,37.78,31.2,25.55,32.92,29.49
KONINKLIJKE AHOLD - TOTAL DEBT % TOTAL CAPITAL/STD,NL0011794037(WC08221),NA,41.99,35.04,32.35,33.31,29.75,31.66,39.76,38.39,31.72,32.34,30.86,52.3,53.93
KONINKLIJKE VOPAK NV - TOTAL DEBT % TOTAL CAPITAL/STD,NL0009432491(WC08221),NA,50.9,47.53,51,47.97,52.77,50.97,56.27,52.68,45.19,38.7,40.08,43.2,45.95
KORIAN SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0010386334(WC08221),NA,50.59,45.67,43.62,47.73,49.43,50.14,46.98,52.7,53.41,52.35,55.52,70.95,69.64
KONINKLIJKE KPN NV - TOTAL DEBT % TOTAL CAPITAL/STD,NL0000009082(WC08221),NA,76.21,77.68,78.18,81.72,84.95,77.89,76.5,73.14,79.47,79.29,79.62,80.08,78.86
KRKA DD NOVO MESTO - TOTAL DEBT % TOTAL CAPITAL/STD,SI0031102120(WC08221),NA,18.64,14.29,10.46,5.65,2.07,0,2.74,0,0,0,0,0.77,0.67
KRONES AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0006335003(WC08221),NA,6.09,1.91,2.43,0.23,0.06,0.04,0,0.03,0.02,1.82,0.28,10.53,9.59
KRUK - TOTAL DEBT % TOTAL CAPITAL/STD,PLKRK0000010(WC08221),NA,58.31,38.56,48.06,66.68,65.25,62.33,58.9,54.38,57.09,56.5,59.06,58,52.09
KUKA AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0006204407(WC08221),NA,30.77,40.55,57.1,44.42,48.19,43.73,22.79,28.82,23.03,23.68,22.36,33.29,34.93
KUNGSLEDEN AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0000549412(WC08221),NA,74.59,67.1,65.47,68.01,55.67,60.37,56.19,65.16,60.37,51.64,51.71,51.68,51.77
KVAERNER - TOTAL DEBT % TOTAL CAPITAL/STD,NO0010605371(WC08221),NA,48.31,15.85,18.22,16.07,17.56,16.02,17.25,0,0,0,0,3.51,NA
KWS SAAT SE - TOTAL DEBT % TOTAL CAPITAL/STD,DE0007074007(WC08221),NA,1.6,1.94,6.15,5.96,11.08,16.48,20.76,23.73,24.67,22.26,20.64,40.51,39.01
L'AIR LIQUIDE - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000120073(WC08221),NA,48.96,44.74,41.34,40.68,43.06,39.15,37.89,39.11,49.66,47.34,43.69,43.09,41.52
L'OREAL SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000120321(WC08221),NA,28.77,18.72,9.67,6.11,1.17,1.7,11.36,3.2,4.91,4.52,4.41,8.93,8.07
LA DORIA SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0001055521(WC08221),NA,60.41,51.94,46.66,52.86,50.3,47.07,49.44,51.67,46.21,42.96,46.96,47.5,43.96
LA FRANCAISE DES - TOTAL DEBT % TOTAL CAPITAL/STD,FR0013451333(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,NA,20.57,17.66,15.58,53.87,43.75
LAGARDERE SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000130213(WC08221),NA,44.54,39.51,38.3,39.88,44.55,43.23,42.21,50.58,47.93,50.05,51.11,76.57,84.99
LAMDA DEVELOPMENT - TOTAL DEBT % TOTAL CAPITAL/STD,GRS245213004(WC08221),NA,55.37,55.52,59.14,60.9,62.39,66.46,46.62,44.54,43.07,53.94,50.69,31.17,44.95
LANXESS AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005470405(WC08221),NA,44.76,51.85,43.85,48.78,50.03,54.94,46.52,42.27,43,45.72,49.75,51.79,48.56
LAR ESPANA REAL - TOTAL DEBT % TOTAL CAPITAL/STD,ES0105015012(WC08221),NA,NA,NA,NA,NA,NA,NA,8.85,35.98,35.74,35.66,36.41,41.27,46.74
LATECOERE SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000032278(WC08221),NA,61.67,71.95,67.77,69.86,65.24,71.8,75.39,28.22,26.69,21.86,33.59,42.88,86.16
INVESTMENT AB LATOUR - TOTAL DEBT % TOTAL CAPITAL/STD,SE0010100958(WC08221),NA,15.19,10.21,5.49,8.69,13.19,15.08,21.53,16.29,12.41,18.66,20.1,25.75,24.44
LABORATORIOS FARMA - TOTAL DEBT % TOTAL CAPITAL/STD,ES0157261019(WC08221),NA,27.04,24.64,30.99,28.82,23.29,17.66,18.64,20.61,15.56,18.4,10.64,20.8,16.44
LEG IMMOBILIEN SE - TOTAL DEBT % TOTAL CAPITAL/STD,DE000LEG1110(WC08221),NA,NA,NA,49.66,51.8,54.52,53.16,54.3,52.06,52.34,51.11,49.01,46,44.26
LEGRAND S.A. - TOTAL DEBT % TOTAL CAPITAL/STD,FR0010307819(WC08221),NA,52.56,38.73,34.32,37.34,33.22,32.75,30.93,33.29,31.89,42.43,42.04,45.17,52.46
LEHTO GROUP - TOTAL DEBT % TOTAL CAPITAL/STD,FI4000081138(WC08221),NA,NA,NA,NA,NA,30.19,32.7,46.44,43.59,12.58,19.45,41.65,62.78,47.9
LENZING AG - TOTAL DEBT % TOTAL CAPITAL/STD,AT0000644505(WC08221),NA,43.52,40.97,43.67,38.41,42.53,41.43,40.32,35.6,29.23,19.86,23.4,38.72,57.1
LEOVEGAS AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0008091904(WC08221),NA,NA,NA,NA,NA,NA,0,0,0,0,25.36,49.93,44.12,36.83
LEONARDO SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0003856405(WC08221),NA,50.92,49.84,44.97,56.11,62.4,59.92,59.95,55.22,54.69,51.08,50.56,48.41,51.94
LEONI AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE0005408884(WC08221),NA,59.83,63.89,57.65,45.35,39.31,35.47,37.39,37.63,40.08,36.62,41.41,67.64,85.69
LEROY SEAFOOD GROUP - TOTAL DEBT % TOTAL CAPITAL/STD,NO0003096208(WC08221),NA,40.05,33.34,30.7,35.5,35.72,28.7,28.6,30.48,29.49,28.51,24.57,28,29.97
LIFCO AB (PUBL) - TOTAL DEBT % TOTAL CAPITAL/STD,SE0015949201(WC08221),NA,NA,47,58.53,54.66,48.89,44.39,42.7,37.76,40.76,40.69,34.4,40.05,36.17
LINDAB INTER - TOTAL DEBT % TOTAL CAPITAL/STD,SE0001852419(WC08221),NA,46.65,45.92,41.99,41.01,45.47,37.9,35.89,33.77,30.08,26.2,20.41,29.15,27.58
LINK - TOTAL DEBT % TOTAL CAPITAL/STD,NO0010894231(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.2,52.25,33.26
LISI - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000050353(WC08221),NA,21.46,20.04,16.71,26.95,23.06,19.82,28.53,25.43,28.52,34.93,33.76,35.26,31.34
LNA SANTE SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0004170017(WC08221),NA,67.53,62.13,59.5,65.82,66.85,70.32,71.46,69.29,61.65,60.19,55.3,79.34,82.28
CIA DE DISTRIBUC - TOTAL DEBT % TOTAL CAPITAL/STD,ES0105027009(WC08221),NA,NA,NA,NA,1.39,1.18,0.8,1.68,1.11,7.24,7.25,6.74,7.28,28.48
LOGWIN AG SA - TOTAL DEBT % TOTAL CAPITAL/STD,LU1618151879(WC08221),NA,48.24,55.93,36.41,23.61,32.26,18.55,13.66,11.83,8.79,6.66,5.88,30.39,28.79
LOOMIS AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0014504817(WC08221),NA,50.69,42.73,35.77,44.25,42.09,35.11,45.25,43.52,36.6,35.91,38.62,47.31,49.26
LPKF LASER & ELECTRO - TOTAL DEBT % TOTAL CAPITAL/STD,DE0006450000(WC08221),NA,15.73,9.11,5.74,23.43,23.47,27.1,34.57,39.3,44.45,43.05,20.5,8.92,6.95
LPP SA - TOTAL DEBT % TOTAL CAPITAL/STD,PLLPP0000011(WC08221),NA,49.49,38.25,33.34,24.21,13.32,19.3,26.24,30.91,19.29,7.51,9.26,NA,52.08
L E LUNDBERGFORET - TOTAL DEBT % TOTAL CAPITAL/STD,SE0000108847(WC08221),NA,27.93,22.85,21.84,20.59,15.03,12.01,11.28,10.7,16.89,13.95,14.59,13.76,14.04
LUNDIN ENERGY - TOTAL DEBT % TOTAL CAPITAL/STD,SE0000825820(WC08221),NA,25.51,31.85,31.52,16.21,23.51,49.45,85.07,114.11,109.53,109.94,113.34,166.98,179.66
LVMH MOET HENNESSY - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000121014(WC08221),NA,28.44,28.12,22.18,23.38,20.79,24.03,28.55,24.24,20.85,27.61,24.49,39.68,49.12
MAGSEIS FAIR - TOTAL DEBT % TOTAL CAPITAL/STD,NO0010663669(WC08221),NA,NA,NA,0,0,0,12.05,8.86,11.74,31.94,14.64,18.98,24.34,24.08
MAGYAR TELEKOM - TOTAL DEBT % TOTAL CAPITAL/STD,HU0000073507(WC08221),NA,39.77,39.61,37.82,39.83,39.6,44.46,43.85,40.54,36.04,30.9,27.38,33.41,36.98
MAHA ENERGY AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0008374383(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4,31.04,26.23,42.29
MAIRE TECNIMONT SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0004931058(WC08221),NA,39.11,36.64,47.95,92.72,121.28,93.61,84.35,78.13,71.83,60.9,53.9,62.1,64.65
MAISONS DU MONDE SAS - TOTAL DEBT % TOTAL CAPITAL/STD,FR0013153541(WC08221),NA,NA,NA,NA,NA,NA,94.56,95.64,97.64,36.52,29.81,29.13,58.71,62.95
MANITOU BF SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000038606(WC08221),NA,53.34,47.88,36.41,24.15,22.19,22.46,20.69,19.92,17.69,17.84,22.49,25.23,20.93
MAPFRE SA - TOTAL DEBT % TOTAL CAPITAL/STD,ES0124244E34(WC08221),NA,50.3,25.06,23.35,19.18,16.25,20.72,20.58,23.18,25.46,30.14,35.34,36.52,36.03
MAREL FOOD - TOTAL DEBT % TOTAL CAPITAL/STD,IS0000000388(WC08221),NA,58.14,53.12,48.3,42.97,39.1,36.1,31.75,34.54,46.08,42.28,46.52,29.57,22.84
MARFIN INVESTMENT - TOTAL DEBT % TOTAL CAPITAL/STD,GRS314003005(WC08221),NA,33.27,35.98,46.8,54.94,64.2,71.86,73.3,76.61,79.31,81.98,80.37,81.82,86.56
MARR SPA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0003428445(WC08221),NA,50.69,51.7,51.16,46.76,50.37,48.43,46.3,48.72,50.85,50.9,51.03,53.57,57.21
MATAS A/S - TOTAL DEBT % TOTAL CAPITAL/STD,DK0060497295(WC08221),NA,NA,NA,65.48,59.82,53.9,49.19,40.4,37.79,35.97,37.57,37.29,38.41,48.75
MATERIALISE - TOTAL DEBT % TOTAL CAPITAL/STD,US57667T1007(WC08221),NA,NA,NA,NA,NA,54.02,47.92,16.92,20.27,29.96,54.95,43.81,47.28,46.38
ETABLISSEMENTS - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000051070(WC08221),NA,27.58,32.7,44.85,35.56,37.97,46.45,42.91,40.4,40.5,40.72,38.59,38.06,52.97
MAYR-MELNHOF KARTON - TOTAL DEBT % TOTAL CAPITAL/STD,AT0000938204(WC08221),NA,14.67,6.57,11.66,12.29,12.63,13.23,19.44,20.4,17.16,13.88,13.26,18.63,14.79
MBANK - TOTAL DEBT % TOTAL CAPITAL/STD,PLBRE0000012(WC08221),NA,89.9,88.41,83.5,80.99,76.21,82.73,80.47,77.89,79.02,75.4,76.57,75.57,77.44
MBB SE - TOTAL DEBT % TOTAL CAPITAL/STD,DE000A0ETBQ4(WC08221),NA,32.45,30.67,27.61,26.24,18.79,31.44,30.41,34.34,35.98,12.93,11.34,16.84,14.88
MCKESSON EUROPE AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE000CLS1001(WC08221),NA,49.41,48.01,42.51,44.5,48.68,46.42,30.34,33.33,35.6,40.99,41.6,33.21,46.81
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
MEDIASET ESPANA - TOTAL DEBT % TOTAL CAPITAL/STD,ES0152503035(WC08221),NA,11.28,36.23,9.5,4.16,0.02,0.05,0.02,0.83,1.58,0.07,0,16.52,21.13
MEDICOVER AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0009778848(WC08221),NA,NA,NA,NA,NA,NA,NA,53.06,58.11,68.08,15.84,28.92,55.66,43.18
MEDIOBANCA - TOTAL DEBT % TOTAL CAPITAL/STD,IT0000062957(WC08221),NA,86.77,89.67,87.95,86.97,87.14,85.15,81.88,80.22,80.21,78.42,77.59,77.71,77.59
MEKONOMEN AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0002110064(WC08221),NA,5.97,3.24,8.11,29.37,47.61,46.33,47.61,47.21,42.79,41.71,52.77,57.42,50.53
MELEXIS NV - TOTAL DEBT % TOTAL CAPITAL/STD,BE0165385973(WC08221),NA,55.94,54.08,37.29,27.46,22.24,12.4,8.28,5.89,5.45,4.88,9.71,18.27,17.28
MELIA HOTELS - TOTAL DEBT % TOTAL CAPITAL/STD,ES0176252718(WC08221),NA,59.74,57.28,58,58.2,57.51,57.28,50.59,45.33,36.27,37.34,34.43,59.03,77.35
MENTICE AB - TOTAL DEBT % TOTAL CAPITAL/STD,SE0012673291(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.02,6.59
MERCIALYS - TOTAL DEBT % TOTAL CAPITAL/STD,FR0010241638(WC08221),NA,2.81,1.98,2.11,2.06,58.65,51.02,59.68,60.31,61.94,64.08,68.06,62.95,65.05
MERCK KGAA - TOTAL DEBT % TOTAL CAPITAL/STD,DE0006599905(WC08221),NA,12.31,19.51,34.25,33.91,29.37,24.77,31.73,51.28,47.02,43.23,34.18,42.27,41.44
MERLIN PROPERTIES - TOTAL DEBT % TOTAL CAPITAL/STD,ES0105025003(WC08221),NA,NA,NA,NA,NA,NA,111.49,44.24,51.96,51.96,48.69,44.99,45.47,46.45
MERSEN SA - TOTAL DEBT % TOTAL CAPITAL/STD,FR0000039620(WC08221),NA,52.29,37.51,35.63,35.36,33.84,34.7,36.27,35.98,32.58,30.92,33.34,36.52,40.51
METRO AG - TOTAL DEBT % TOTAL CAPITAL/STD,DE000BFB0019(WC08221),NA,NA,NA,NA,NA,NA,89.06,90.18,74.33,61.84,59.47,56.17,55.19,72.05
METROVACESA SA - TOTAL DEBT % TOTAL CAPITAL/STD,ES0105122024(WC08221),NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.04,1.95,3.28,5.96,16.58
METSA BOARD OYJ - TOTAL DEBT % TOTAL CAPITAL/STD,FI0009000665(WC08221),NA,60.31,60.41,57.47,60.67,48.31,44.89,44.71,38.93,37.21,31.46,25.26,24.95,24.64
METSO OUTOTEC - TOTAL DEBT % TOTAL CAPITAL/STD,FI0009014575(WC08221),NA,1.78,17.61,18.7,14.27,16.88,33.22,38.03,45.59,51.98,54.18,60.69,65.67,39.73
MIDSONA - TOTAL DEBT % TOTAL CAPITAL/STD,SE0000565228(WC08221),NA,52.89,34.29,31.72,28.9,24.37,21.29,21.11,26.67,35.02,31.29,42.75,39.66,43.48
