Name,Code,CURRENCY,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
COPENHAGEN AI - OPTG INC BEFORE DEP & AMORT,DK0010201102(WC18155),DK,1690800,1559400,1757600,1788800,1916800,2019800,2153000,2269900,2513700,2634200,2544400,2385400,-5100
COPENHAGEN AI - NET SALES OR REVENUES,DK0010201102(WC01001),DK,3113500,2922800,3241900,3343800,3515800,3644500,3867500,4061900,4421900,4439400,4444800,4345700,1575700
KOENIG & BAUER AG - OPTG INC BEFORE DEP & AMORT,DE0007193500(WC18155),E,51400,-3000,28200,24100,85600,26000,27600,-20100,68900,91300,87500,37100,-52200
KOENIG & BAUER AG - NET SALES OR REVENUES,DE0007193500(WC01001),E,1531900,1050400,1179100,1167200,1293900,1099700,1100100,1025100,1167100,1217600,1226000,1218500,1028600
KOJAMO OY - OPTG INC BEFORE DEP & AMORT,FI4000312251(WC18155),E,NA,NA,NA,NA,NA,NA,120700,149000,130500,137000,150100,159000,165300
KOJAMO OY - NET SALES OR REVENUES,FI4000312251(WC01001),E,NA,NA,NA,NA,NA,NA,351900,373600,341100,339500,359800,375400,383200
"KOMERCNI BANKA, A.S. - OPTG INC BEFORE DEP & AMORT",CZ0008019106(WC18155),CK,17926000,15205000,18353000,13759000,18777000,17761000,18139000,17857000,17649000,18861000,20067000,20671000,12856000
"KOMERCNI BANKA, A.S. - NET SALES OR REVENUES",CZ0008019106(WC01001),CK,55124000,48720000,47528000,48813000,48532000,43529000,42138000,39895000,38673000,38068000,44268000,54141000,45941000
KONE CORPORATION - OPTG INC BEFORE DEP & AMORT,FI0009013403(WC18155),E,558800,639900,714200,753800,871700,976000,1103200,1324800,1376400,1320800,1208900,1460000,1463100
KONE CORPORATION - NET SALES OR REVENUES,FI0009013403(WC01001),E,4602800,4743700,4986600,5225200,6276800,6932600,7334500,8647300,8784300,8942400,9070700,9981800,9938500
KONECRANES ABP - OPTG INC BEFORE DEP & AMORT,FI0009005870(WC18155),E,269000,148300,141600,154500,176312,155860,156205,149800,160900,213000,284700,253600,345500
KONECRANES ABP - NET SALES OR REVENUES,FI0009005870(WC01001),E,2102500,1671300,1546300,1896400,2170180,2099583,2011383,2126200,2118400,3136400,3156100,3326900,3178900
KONGSBERG AUTOMOTIV - OPTG INC BEFORE DEP & AMORT,NO0003033102(WC18155),NK,376355,76420,504288,691877,574677,762467,811696,917932,586215,892781,1105281,1170723,642615
KONGSBERG AUTOMOTIV - NET SALES OR REVENUES,NO0003033102(WC01001),NK,7444106,5408457,6908190,7771568,7471550,7780933,8201568,9126539,9114068,9908742,10813072,11430546,10416166
KONGSBERG GRUPPEN - OPTG INC BEFORE DEP & AMORT,NO0003043309(WC18155),NK,1319000,1619000,2485000,2394000,2308000,2142000,1937000,1697000,987000,1092000,1213000,2258000,3303000
KONGSBERG GRUPPEN - NET SALES OR REVENUES,NO0003043309(WC01001),NK,11056000,13816000,15497000,15128000,15652000,16323000,16552000,17032000,15845000,14490000,14381000,24081000,25612000
KONINKLIJKE AHOLD - OPTG INC BEFORE DEP & AMORT,NL0011794037(WC18155),E,1862000,2084000,2161000,2147000,2327000,2044000,2160000,2297000,2944000,3988000,4122000,5368000,7068000
KONINKLIJKE AHOLD - NET SALES OR REVENUES,NL0011794037(WC01001),E,25722000,27925000,29530000,30271000,32841000,32615000,32774000,38203000,49695000,62890000,62791000,66260000,74736000
KONINKLIJKE VOPAK NV - OPTG INC BEFORE DEP & AMORT,NL0009432491(WC18155),E,379300,441800,506500,535800,644200,622100,654600,656500,665800,640200,639800,619900,598500
KONINKLIJKE VOPAK NV - NET SALES OR REVENUES,NL0009432491(WC01001),E,923500,1001100,1106300,1171900,1313900,1295200,1322500,1386000,1346900,1305900,1254500,1252600,1190000
KORIAN SA - OPTG INC BEFORE DEP & AMORT,FR0010386334(WC18155),E,86446,83866,98765,112247,135876,152202,293973,309521,388267,447926,478119,839184,710390
KORIAN SA - NET SALES OR REVENUES,FR0010386334(WC01001),E,781328,850584,922862,1014806,1108357,1370990,2222203,2573304,2981404,3130942,3333787,3612502,3772909
KONINKLIJKE KPN NV - OPTG INC BEFORE DEP & AMORT,NL0000009082(WC18155),E,5185000,5190000,5402000,5127000,4402000,2918000,3016000,2470000,2480000,2417000,2304000,2848000,2471000
KONINKLIJKE KPN NV - NET SALES OR REVENUES,NL0000009082(WC01001),E,14427000,13451000,13324000,13022000,12409000,8467000,8077000,7008000,6806000,6500000,5639000,5487000,5275000
KRKA DD NOVO MESTO - OPTG INC BEFORE DEP & AMORT,SI0031102120(WC18155),E,300200,302130,283943,301785,273750,315952,342881,300409,222518,301082,333724,382833,495730
KRKA DD NOVO MESTO - NET SALES OR REVENUES,SI0031102120(WC01001),E,949920,953038,1010021,1075627,1143301,1200827,1191614,1164607,1174424,1266392,1331858,1493409,1534941
KRONES AG - OPTG INC BEFORE DEP & AMORT,DE0006335003(WC18155),E,186010,-19961,65510,109791,172084,230824,172831,95616,154975,293576,258686,191698,178174
KRONES AG - NET SALES OR REVENUES,DE0006335003(WC01001),E,2381407,1864921,2173304,2480308,2664194,2815710,2953405,3173509,3391253,3691355,3853980,3958875,3322743
KRUK - OPTG INC BEFORE DEP & AMORT,PLKRK0000010(WC18155),PZ,18526,28008,37093,71989,91672,113216,162658,217457,299479,350416,408304,381305,274078
KRUK - NET SALES OR REVENUES,PLKRK0000010(WC01001),PZ,103882,128575,164281,274031,342992,408994,489643,613755,788042,1060433,1168140,1259457,1148497
KUKA AG - OPTG INC BEFORE DEP & AMORT,DE0006204407(WC18155),E,73200,3700,29800,85500,130200,159400,180200,237000,203700,163600,77700,147600,13700
KUKA AG - NET SALES OR REVENUES,DE0006204407(WC01001),E,1266100,902100,1078600,1435600,1739200,1774500,2095700,2965900,2948900,3479100,3242100,3192600,2573500
KUNGSLEDEN AB - OPTG INC BEFORE DEP & AMORT,SE0000549412(WC18155),SK,602000,539000,596300,736900,406300,608300,840000,994000,1061000,1171000,1248000,1256000,1304000
KUNGSLEDEN AB - NET SALES OR REVENUES,SE0000549412(WC01001),SK,4209800,10410700,5232900,4105700,3776000,2231900,2266000,2325000,2461000,2317000,2385000,2423000,2530000
KVAERNER - OPTG INC BEFORE DEP & AMORT,NO0010605371(WC18155),NK,-852000,291000,488000,1073000,473000,643000,828000,574000,629000,799000,437000,543000,NA
KVAERNER - NET SALES OR REVENUES,NO0010605371(WC01001),NK,13143000,12191000,13209000,13295000,10748000,12960000,13945000,12084000,7896000,6536000,7220000,9032000,NA
KWS SAAT SE - OPTG INC BEFORE DEP & AMORT,DE0007074007(WC18155),E,82717,92956,86897,132877,143185,161085,161748,133668,132243,148957,160113,148431,196169
KWS SAAT SE - NET SALES OR REVENUES,DE0007074007(WC01001),E,599089,717165,754154,855375,986296,1147235,1178007,986015,1036774,1075244,1068012,1113339,1282552
L'AIR LIQUIDE - OPTG INC BEFORE DEP & AMORT,FR0000120073(WC18155),E,2941800,2786500,3244900,3424300,3617300,3546000,3644700,4068700,4437300,4920200,5026400,5730600,5711400
L'AIR LIQUIDE - NET SALES OR REVENUES,FR0000120073(WC01001),E,13103100,11976100,13488000,14456900,15326300,15225200,15358300,16379800,18134800,20349300,21011100,21920100,20485200
L'OREAL SA - OPTG INC BEFORE DEP & AMORT,FR0000120321(WC18155),E,3372500,3499600,3843900,4061200,4538000,4774900,4763400,5350700,5617200,5846600,6017400,7219700,6890600
L'OREAL SA - NET SALES OR REVENUES,FR0000120321(WC01001),E,17541800,17472600,19495800,20343100,22462700,22976600,22532000,25257400,25837100,26023700,26937400,29873600,27992100
LA DORIA SPA - OPTG INC BEFORE DEP & AMORT,IT0001055521(WC18155),E,21603,47211,31760,15550,26543,31632,49067,67044,45878,46551,44692,42029,69769
LA DORIA SPA - NET SALES OR REVENUES,IT0001055521(WC01001),E,448230,445928,443553,484275,578941,604371,631427,748314,653131,669096,687918,717650,848133
LA FRANCAISE DES - OPTG INC BEFORE DEP & AMORT,FR0013451333(WC18155),E,NA,NA,NA,NA,NA,NA,NA,NA,285800,311600,308800,293700,389700
LA FRANCAISE DES - NET SALES OR REVENUES,FR0013451333(WC01001),E,NA,NA,NA,NA,NA,NA,NA,NA,1695800,1762000,1802600,1955600,1919600
LAGARDERE SA - OPTG INC BEFORE DEP & AMORT,FR0000130213(WC18155),E,385000,321000,332000,257000,549000,514000,523000,487000,622000,626000,544000,1138000,317000
LAGARDERE SA - NET SALES OR REVENUES,FR0000130213(WC01001),E,8214000,7892000,7966000,7657000,7722000,7564000,7493000,7456000,7658000,7278000,7341000,7295000,4480000
LAMDA DEVELOPMENT - OPTG INC BEFORE DEP & AMORT,GRS245213004(WC18155),E,20896,27644,25267,23645,15107,19981,2649,9454,19841,-3403,46675,42284,20984
LAMDA DEVELOPMENT - NET SALES OR REVENUES,GRS245213004(WC01001),E,74765,83974,82648,81769,78221,64489,44240,44037,49158,87179,79379,81706,67796
LANXESS AG - OPTG INC BEFORE DEP & AMORT,DE0005470405(WC18155),E,308000,252000,760000,1030000,1086000,892000,786000,937000,949000,1199000,949000,1133000,991000
LANXESS AG - NET SALES OR REVENUES,DE0005470405(WC01001),E,6576000,5057000,7120000,8775000,9094000,8300000,8006000,7902000,7699000,9664000,7197000,6802000,6104000
#ERROR,,,"$$ER: 4540,NO DATA VALUES FOUND",,,,,,,,,,,,
LAR ESPANA REAL - NET SALES OR REVENUES,ES0105015012(WC01001),E,NA,NA,NA,NA,NA,NA,8606,35734,60234,77600,106382,81128,93324
LATECOERE SA - OPTG INC BEFORE DEP & AMORT,FR0000032278(WC18155),E,32628,-110602,46667,44684,18880,-107472,34804,35019,36083,16936,40785,23165,-35340
LATECOERE SA - NET SALES OR REVENUES,FR0000032278(WC01001),E,683870,449446,464429,575567,643588,621085,664074,712423,655236,652481,659249,713098,413232
INVESTMENT AB LATOUR - OPTG INC BEFORE DEP & AMORT,SE0010100958(WC18155),SK,815000,442000,678000,898000,669000,807000,855000,977000,1129000,1329000,1757000,1829000,2536000
INVESTMENT AB LATOUR - NET SALES OR REVENUES,SE0010100958(WC01001),SK,7071000,5440000,5991000,7171000,6788000,6944000,7581000,7186000,8344000,9930000,11785000,13738000,15028000
LABORATORIOS FARMA - OPTG INC BEFORE DEP & AMORT,ES0157261019(WC18155),E,25153,23731,16311,20241,24505,29672,33721,30804,33761,28715,27915,60249,97203
LABORATORIOS FARMA - NET SALES OR REVENUES,ES0157261019(WC01001),E,127544,141809,158645,184706,201923,217587,238047,246009,265166,275649,303203,381313,419961
LEG IMMOBILIEN SE - OPTG INC BEFORE DEP & AMORT,DE000LEG1110(WC18155),E,NA,NA,57022,36729,68800,74900,109000,87200,178800,219400,307500,308900,365900
LEG IMMOBILIEN SE - NET SALES OR REVENUES,DE000LEG1110(WC01001),E,NA,NA,574596,550373,538400,531200,575800,650100,769600,792600,765300,807300,858000
LEGRAND S.A. - OPTG INC BEFORE DEP & AMORT,FR0010307819(WC18155),E,907500,795700,980600,1028700,1039800,1047100,1034700,1056400,1109000,1224700,1346200,1544500,1388000
LEGRAND S.A. - NET SALES OR REVENUES,FR0010307819(WC01001),E,4202400,3577500,3890500,4250100,4466700,4460400,4499100,4809900,5018900,5520800,5997200,6622300,6099500
LEHTO GROUP - OPTG INC BEFORE DEP & AMORT,FI4000081138(WC18155),E,NA,NA,NA,NA,9538,7498,5953,27645,42133,63598,37705,-35134,3790
LEHTO GROUP - NET SALES OR REVENUES,FI4000081138(WC01001),E,NA,NA,NA,NA,113893,113433,171089,275631,361789,594139,721479,667701,544651
LENZING AG - OPTG INC BEFORE DEP & AMORT,AT0000644505(WC18155),E,185850,167680,296684,435338,320686,134797,191772,246741,383083,452764,332704,249665,157466
LENZING AG - NET SALES OR REVENUES,AT0000644505(WC01001),E,1329080,1254734,1766323,2140032,2090403,1858971,1864222,1976806,2134075,2259398,2176013,2105231,1632607
LEOVEGAS AB - OPTG INC BEFORE DEP & AMORT,SE0008091904(WC18155),SK,NA,NA,NA,NA,NA,-3051,18036,11134,150250,244938,409438,405355,521626
LEOVEGAS AB - NET SALES OR REVENUES,SE0008091904(WC01001),SK,NA,NA,NA,NA,NA,139227,336790,774790,1338697,2094285,3372804,3770371,4051386
LEONARDO SPA - OPTG INC BEFORE DEP & AMORT,IT0003856405(WC18155),E,1240000,1721000,1849000,-730000,1100000,333000,820000,692000,805000,722000,798000,1263000,680000
LEONARDO SPA - NET SALES OR REVENUES,IT0003856405(WC01001),E,15037000,18176000,18695000,17318000,17218000,16033000,14663000,12995000,12002000,11527000,12240000,13784000,13410000
LEONI AG - OPTG INC BEFORE DEP & AMORT,DE0005408884(WC18155),E,165226,50223,239221,351857,322330,320114,305414,263169,293965,323893,274158,94480,108131
LEONI AG - NET SALES OR REVENUES,DE0005408884(WC01001),E,2911964,2160117,2955671,3701487,3809007,3917886,4103434,4502940,4431322,4922807,5101123,4845712,4133538
LEROY SEAFOOD GROUP - OPTG INC BEFORE DEP & AMORT,NO0003096208(WC18155),NK,534229,1154163,1805873,1484797,776826,1884669,2042729,1779664,3354633,4300014,4185864,3719031,3102226
LEROY SEAFOOD GROUP - NET SALES OR REVENUES,NO0003096208(WC01001),NK,6057053,7473807,8887671,9176873,9102941,10764714,12579465,13450725,17269278,18623515,19837637,20426902,19959652
LIFCO AB (PUBL) - OPTG INC BEFORE DEP & AMORT,SE0015949201(WC18155),SK,NA,349803,553512,672289,871164,778678,1010000,1254000,1433000,1837000,2278000,2802000,3011000
LIFCO AB (PUBL) - NET SALES OR REVENUES,SE0015949201(WC01001),SK,NA,4146117,4591325,5706859,6183702,6029640,6802000,7901000,8987000,10030000,11956000,13845000,13782000
LINDAB INTER - OPTG INC BEFORE DEP & AMORT,SE0001852419(WC18155),SK,1504000,406000,443000,577000,563000,615000,637000,595000,675000,657000,802000,1302000,1288000
LINDAB INTER - NET SALES OR REVENUES,SE0001852419(WC01001),SK,9840000,7019000,6527000,6878000,6656000,6523000,7003000,7589000,7849000,8242000,9326000,9872000,9166000
LINK - OPTG INC BEFORE DEP & AMORT,NO0010894231(WC18155),NK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58978,283844,329589
LINK - NET SALES OR REVENUES,NO0010894231(WC01001),NK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563566,2932707,3539231
LISI - OPTG INC BEFORE DEP & AMORT,FR0000050353(WC18155),E,133976,70336,79870,109903,140761,173593,179347,206560,214554,232222,199630,250380,119266
LISI - NET SALES OR REVENUES,FR0000050353(WC01001),E,844254,695071,776689,925095,1081341,1148971,1306530,1458052,1571104,1643356,1645095,1729527,1229958
LNA SANTE SA - OPTG INC BEFORE DEP & AMORT,FR0004170017(WC18155),E,12264,18175,19689,18577,20868,26000,17963,35084,40073,42010,45752,48998,99342
LNA SANTE SA - NET SALES OR REVENUES,FR0004170017(WC01001),E,157842,201861,206208,221574,258876,324170,356174,424818,475017,486671,538761,527860,573893
CIA DE DISTRIBUC - OPTG INC BEFORE DEP & AMORT,ES0105027009(WC18155),E,NA,NA,NA,144618,149101,230222,246431,247795,266233,244274,278149,287457,317502
CIA DE DISTRIBUC - NET SALES OR REVENUES,ES0105027009(WC01001),E,NA,NA,NA,5701033,5543318,9862814,9506567,9470990,9632004,9493241,9476484,10148323,10559080
LOGWIN AG SA - OPTG INC BEFORE DEP & AMORT,LU1618151879(WC18155),E,44075,21640,35472,32432,25280,20355,31746,32661,40569,44564,55081,83225,82610
LOGWIN AG SA - NET SALES OR REVENUES,LU1618151879(WC01001),E,2046321,1112968,1356517,1334885,1324593,1219709,1129426,1058916,990155,1119116,1149607,1130319,1123297
LOOMIS AB - OPTG INC BEFORE DEP & AMORT,SE0014504817(WC18155),SK,1423000,1590000,1570000,1569000,1735000,1857000,2245000,2765000,2994000,3219000,3384000,4434000,3646000
LOOMIS AB - NET SALES OR REVENUES,SE0014504817(WC01001),SK,11258300,11989000,11033000,10973000,11360000,11364000,13510000,16097000,16800000,17228000,19168000,21044000,18813000
LPKF LASER & ELECTRO - OPTG INC BEFORE DEP & AMORT,DE0006450000(WC18155),E,4966,8642,19823,18773,25950,28626,17484,-1174,-6356,5388,17309,25081,14988
LPKF LASER & ELECTRO - NET SALES OR REVENUES,DE0006450000(WC01001),E,45406,50711,81178,91113,115082,129663,119749,87255,91124,102067,119960,140034,96235
LPP SA - OPTG INC BEFORE DEP & AMORT,PLLPP0000011(WC18155),PZ,286501,263252,282131,423501,540907,740516,776841,713387,526900,904944,1193142,NA,1847663
LPP SA - NET SALES OR REVENUES,PLLPP0000011(WC01001),PZ,1622999,2003095,2079358,2492510,3223755,4116302,4769288,5130353,6019046,7029425,8046756,NA,9137763
L E LUNDBERGFORET - OPTG INC BEFORE DEP & AMORT,SE0000108847(WC18155),SK,3092000,3968000,3221000,4214000,4203000,3770000,4216000,3841000,3717000,3966000,4219000,4277000,4194000
L E LUNDBERGFORET - NET SALES OR REVENUES,SE0000108847(WC01001),SK,22350000,21073000,21171000,22604000,21618000,20076000,19952000,20347000,19357000,20404000,20219000,21655000,19887000
LUNDIN ENERGY - OPTG INC BEFORE DEP & AMORT,SE0000825820(WC18155),SK,2873991,2517356,3391423,5531912,6409735,4413531,1964423,1675411,6767884,12100129,16267902,16985310,18549948
LUNDIN ENERGY - NET SALES OR REVENUES,SE0000825820(WC01001),SK,6269130,6064210,5632038,8088047,8870522,7792263,5414056,4817229,9949390,16917985,22855399,20767403,23372224
LVMH MOET HENNESSY - OPTG INC BEFORE DEP & AMORT,FR0000121014(WC18155),E,4213000,4017000,5073000,6113000,6932000,7472000,7051000,8181000,8639000,10114000,11940000,15854000,13261000
LVMH MOET HENNESSY - NET SALES OR REVENUES,FR0000121014(WC01001),E,17193000,17053000,20320000,23659000,28103000,29149000,30638000,35664000,37600000,42636000,46826000,53670000,44651000
MAGSEIS FAIR - OPTG INC BEFORE DEP & AMORT,NO0010663669(WC18155),NK,NA,NA,NA,-13907,-12519,-40418,32208,-18576,71241,215164,188045,189438,435313
MAGSEIS FAIR - NET SALES OR REVENUES,NO0010663669(WC01001),NK,NA,NA,1515,932,3000,74128,359107,329908,493465,608192,1115190,4048846,1811455
MAGYAR TELEKOM - OPTG INC BEFORE DEP & AMORT,HU0000073507(WC18155),HF,264129000,246190000,209518000,189690000,184648000,176273000,178150000,180430000,186049000,178916000,183290000,213008000,220040000
MAGYAR TELEKOM - NET SALES OR REVENUES,HU0000073507(WC01001),HF,673056000,643989000,609579000,597617000,607128000,637521000,626447000,656342000,602651000,610851000,657104000,666653000,673048000
MAHA ENERGY AB - OPTG INC BEFORE DEP & AMORT,SE0008374383(WC18155),SK,NA,NA,NA,NA,NA,NA,-10193,-11688,-20797,29583,196760,335196,161192
MAHA ENERGY AB - NET SALES OR REVENUES,SE0008374383(WC01001),SK,NA,NA,NA,NA,NA,NA,7369,4527,1777,104939,291015,456087,302488
MAIRE TECNIMONT SPA - OPTG INC BEFORE DEP & AMORT,IT0004931058(WC18155),E,127133,112991,119301,-323655,-153448,27968,78892,97410,196038,173454,168301,215141,114519
MAIRE TECNIMONT SPA - NET SALES OR REVENUES,IT0004931058(WC01001),E,2401417,2137738,2488864,2608477,2135277,1572928,1545383,1637455,2408768,3502902,3613582,3297404,2569224
MAISONS DU MONDE SAS - OPTG INC BEFORE DEP & AMORT,FR0013153541(WC18155),E,NA,NA,NA,NA,NA,35800,65700,87600,83504,133428,140621,251191,278156
MAISONS DU MONDE SAS - NET SALES OR REVENUES,FR0013153541(WC01001),E,NA,NA,NA,NA,NA,315500,626000,723400,909707,1041892,1143138,1263697,1227145
MANITOU BF SA - OPTG INC BEFORE DEP & AMORT,FR0000038606(WC18155),E,111919,-56954,36696,80449,73100,57489,82133,91802,99365,126897,164066,190272,136152
MANITOU BF SA - NET SALES OR REVENUES,FR0000038606(WC01001),E,1277717,684111,838309,1131145,1264771,1176414,1246456,1287157,1331533,1590968,1883578,2093577,1585105
MAPFRE SA - OPTG INC BEFORE DEP & AMORT,ES0124244E34(WC18155),E,1606240,1761270,1850070,2366080,2144710,1420670,1833570,1147370,1767870,1461610,1449460,1298840,1350100
MAPFRE SA - NET SALES OR REVENUES,ES0124244E34(WC01001),E,14263340,15927260,17000150,19689390,20546580,20897990,22513060,21482070,22316690,22267680,21784560,22250150,19323600
MAREL FOOD - OPTG INC BEFORE DEP & AMORT,IS0000000388(WC18155),IK,12176010,7305429,13164187,14074726,NA,9126870,12755470,16630537,17839317,23083522,27898155,30176511,32588101
MAREL FOOD - NET SALES OR REVENUES,IS0000000388(WC01001),IK,67668732,91106664,96536889,108118307,115478111,106386506,110042507,119113074,128174245,124884382,151767485,175840161,191900813
MARFIN INVESTMENT - OPTG INC BEFORE DEP & AMORT,GRS314003005(WC18155),E,102771,37983,-25630,-98797,-74017,-26492,31530,93984,99798,91593,77293,117140,29004
MARFIN INVESTMENT - NET SALES OR REVENUES,GRS314003005(WC01001),E,1773042,1859786,1492499,1545638,1268961,1189019,1210849,1142845,1103876,1079927,996164,1067767,303150
MARR SPA - OPTG INC BEFORE DEP & AMORT,IT0003428445(WC18155),E,42685,44751,49524,54349,50406,49988,55100,53684,55645,64911,66909,69742,-6371
MARR SPA - NET SALES OR REVENUES,IT0003428445(WC01001),E,1086178,1115220,1166787,1219638,1228776,1331891,1405260,1440287,1502558,1585782,1627882,1651387,1048396
MATAS A/S - OPTG INC BEFORE DEP & AMORT,DK0060497295(WC18155),DK,NA,NA,484300,543800,589400,596300,599800,660500,654300,620100,537700,533300,682100
MATAS A/S - NET SALES OR REVENUES,DK0060497295(WC01001),DK,NA,NA,2947900,2991600,3097200,3200000,3344500,3433300,3426100,3463400,3419100,3541300,3688500
MATERIALISE - OPTG INC BEFORE DEP & AMORT,US57667T1007(WC18155),U$,NA,NA,NA,NA,4892,8203,3753,669,7119,13935,26163,29112,17249
MATERIALISE - NET SALES OR REVENUES,US57667T1007(WC01001),U$,NA,NA,NA,NA,76290,91398,107422,112540,126352,162411,217649,219838,195548
ETABLISSEMENTS - OPTG INC BEFORE DEP & AMORT,FR0000051070(WC18155),E,204289,59559,169745,237266,326527,420487,357402,139396,128053,171797,205610,238710,460630
ETABLISSEMENTS - NET SALES OR REVENUES,FR0000051070(WC01001),E,385213,183249,345805,373575,472104,580302,550398,275627,317227,354759,373584,450571,287426
MAYR-MELNHOF KARTON - OPTG INC BEFORE DEP & AMORT,AT0000938204(WC18155),E,208774,215080,232479,245683,239513,236382,256626,277390,300962,297842,311636,382518,379053
MAYR-MELNHOF KARTON - NET SALES OR REVENUES,AT0000938204(WC01001),E,1731194,1601487,1778889,1959577,1952155,1999400,2087365,2181549,2272734,2336804,2337658,2544409,2528399
MBANK - OPTG INC BEFORE DEP & AMORT,PLBRE0000012(WC18155),PZ,1013064,451161,1090765,1695618,1660540,1595166,1769326,1808134,1835131,1682674,1737689,2254321,1983897
MBANK - NET SALES OR REVENUES,PLBRE0000012(WC01001),PZ,5194842,5090153,5210291,5759999,6343757,5634147,5759749,5593657,5759217,5825981,6207410,7126026,7055302
MBB SE - OPTG INC BEFORE DEP & AMORT,DE000A0ETBQ4(WC18155),E,17559,2793,3609,7550,21390,17959,18964,20459,27202,22207,44433,58494,49994
MBB SE - NET SALES OR REVENUES,DE000A0ETBQ4(WC01001),E,208441,85292,117749,112986,208340,228197,236703,252799,332165,403077,506590,592059,689806
MCKESSON EUROPE AG - OPTG INC BEFORE DEP & AMORT,DE000CLS1001(WC18155),E,505351,427700,474600,330300,310000,351400,292200,254800,306900,308800,98500,79700,203800
MCKESSON EUROPE AG - NET SALES OR REVENUES,DE000CLS1001(WC01001),E,21828628,21497200,23277600,23026400,22270800,21407700,22325900,21076400,21414200,20643700,21090000,21176800,17117600
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
#ERROR,,,"$$ER: E100,NO WORLDSCOPE DATA FOR THIS CODE",,,,,,,,,,,,
MEDIASET ESPANA - OPTG INC BEFORE DEP & AMORT,ES0152503035(WC18155),E,530717,268733,354670,382642,267117,268890,364215,427439,440869,440239,422807,413783,367871
MEDIASET ESPANA - NET SALES OR REVENUES,ES0152503035(WC01001),E,938792,633555,837801,984902,886727,826820,932087,971931,985038,985649,974477,939001,825963
MEDICOVER AB - OPTG INC BEFORE DEP & AMORT,SE0009778848(WC18155),SK,NA,NA,NA,NA,NA,NA,317743,368646,420361,530775,650245,1332193,1726312
MEDICOVER AB - NET SALES OR REVENUES,SE0009778848(WC01001),SK,NA,NA,NA,NA,NA,NA,3325834,3878712,4708228,5599197,6909877,8942002,10433156
MEDIOBANCA - OPTG INC BEFORE DEP & AMORT,IT0000062957(WC18155),E,667293,409090,409871,512679,226807,213225,169452,576027,499980,696409,859435,805744,804337
MEDIOBANCA - NET SALES OR REVENUES,IT0000062957(WC01001),E,3433294,4093623,3710753,3616417,3966549,3472130,3081583,2927875,2714026,3103060,2901094,2820680,2869748
MEKONOMEN AB - OPTG INC BEFORE DEP & AMORT,SE0002110064(WC18155),SK,240000,292000,461000,522000,541000,586000,672000,646000,506000,600000,554000,1528000,1527000
MEKONOMEN AB - NET SALES OR REVENUES,SE0002110064(WC01001),SK,2646000,3129000,3374000,4140000,5292000,5740000,5789000,5624000,5786000,5850000,7779000,11842000,11511000
MELEXIS NV - OPTG INC BEFORE DEP & AMORT,BE0165385973(WC18155),E,44549,18553,67813,66403,71066,79222,108951,130414,139930,162775,177610,119209,116928
MELEXIS NV - NET SALES OR REVENUES,BE0165385973(WC01001),E,185549,128890,219427,230661,247041,275352,332408,400136,456285,511661,569370,486862,507517
MELIA HOTELS - OPTG INC BEFORE DEP & AMORT,ES0176252718(WC18155),E,256698,202088,235338,245759,249494,273498,232225,293078,292752,310253,326527,477910,-130531
MELIA HOTELS - NET SALES OR REVENUES,ES0176252718(WC01001),E,1279041,1148653,1250741,1335322,1362396,1351984,1464284,1738207,1801962,1885166,1831315,1800748,528398
MENTICE AB - OPTG INC BEFORE DEP & AMORT,SE0012673291(WC18155),SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,6676,12045,-16654,-12854
MENTICE AB - NET SALES OR REVENUES,SE0012673291(WC01001),SK,NA,NA,NA,NA,NA,NA,NA,NA,NA,108966,157048,149370,137503
MERCIALYS - OPTG INC BEFORE DEP & AMORT,FR0010241638(WC18155),E,99113,114382,127499,141003,118480,124587,97211,114744,76417,128056,162397,135907,108679
MERCIALYS - NET SALES OR REVENUES,FR0010241638(WC01001),E,120827,137413,152347,167221,175568,152631,155804,171849,193154,189384,190363,195082,178475
MERCK KGAA - OPTG INC BEFORE DEP & AMORT,DE0006599905(WC18155),E,1987400,1765100,2445100,2489000,3077200,3373700,3105000,3244900,3995000,3594000,3353000,3761000,4511000
MERCK KGAA - NET SALES OR REVENUES,DE0006599905(WC01001),E,7558000,7747000,9290600,10276400,11172900,11095100,11500800,12844700,15024000,15327000,14836000,16152000,17534000
MERLIN PROPERTIES - OPTG INC BEFORE DEP & AMORT,ES0105025003(WC18155),E,NA,NA,NA,NA,NA,22246,27070,128925,189131,218625,365816,268047,206390
MERLIN PROPERTIES - NET SALES OR REVENUES,ES0105025003(WC01001),E,NA,NA,NA,NA,NA,120940,57470,214429,351646,463294,590431,514853,446132
MERSEN SA - OPTG INC BEFORE DEP & AMORT,FR0000039620(WC18155),E,108000,82300,114200,140700,118100,83900,95800,98000,96700,114000,130400,154500,122900
MERSEN SA - NET SALES OR REVENUES,FR0000039620(WC01001),E,661900,587300,741200,829600,810700,738800,730900,772200,763600,809200,878500,950200,847200
METRO AG - OPTG INC BEFORE DEP & AMORT,DE000BFB0019(WC18155),E,NA,NA,NA,NA,NA,NA,553000,565000,696000,809000,307000,30000,286000
